C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_534.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_534.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_534.jpg,-0.1353384,0,0,4.070346
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_606.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_606.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_606.jpg,-0.1578947,0,0,4.045455
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_677.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_677.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_677.jpg,-0.1804511,0,0,4.011822
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_749.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_749.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_749.jpg,-0.1804511,0,0,3.979441
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_817.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_817.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_817.jpg,-0.1804511,0,0,3.955415
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_887.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_887.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_887.jpg,-0.1804511,0,0,3.931549
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_55_957.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_55_957.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_55_957.jpg,-0.1804511,0.2340402,0,4.03379
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_029.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_029.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_029.jpg,-0.1804511,0.2925729,0,4.312946
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_102.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_102.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_102.jpg,-0.1879699,0.0952587,0,4.411933
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_171.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_171.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_171.jpg,-0.2330827,0.0824748,0,4.413433
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_240.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_240.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_240.jpg,-0.2406015,0.0945999,0,4.485155
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_305.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_305.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_305.jpg,-0.2481203,0,0,4.477091
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_374.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_374.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_374.jpg,-0.2556391,0,0,4.440649
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_446.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_446.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_446.jpg,-0.2706767,0,0,4.412986
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_518.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_518.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_518.jpg,-0.2706767,0.02513849,0,4.448084
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_589.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_589.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_589.jpg,-0.2706767,0,0,4.413258
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_785.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_785.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_785.jpg,-0.2706767,0,0,4.333722
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_853.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_853.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_853.jpg,-0.2706767,0,0,4.298839
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_920.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_920.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_920.jpg,-0.2706767,0,0,4.272862
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_56_994.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_56_994.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_56_994.jpg,-0.2706767,0,0,4.238472
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_062.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_062.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_062.jpg,-0.2706767,0,0,4.212861
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_135.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_135.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_135.jpg,-0.2556391,0,0,4.179375
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_205.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_205.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_205.jpg,-0.2556391,0,0,4.154367
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_277.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_277.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_277.jpg,-0.2556391,0,0,4.12101
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_345.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_345.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_345.jpg,-0.2030075,0,0,4.09715
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_413.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_413.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_413.jpg,-0.09022556,0,0,4.065471
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_485.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_485.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_485.jpg,-0.05263158,0,0,4.041151
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_557.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_557.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_557.jpg,-0.05263158,0,0,4.008816
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_639.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_639.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_639.jpg,-0.05263158,0,0,3.976641
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_717.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_717.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_717.jpg,-0.03759398,0,0,3.944768
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_784.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_784.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_784.jpg,-0.03759398,0,0,3.920992
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_851.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_851.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_851.jpg,-0.03759398,0,0,3.889499
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_922.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_922.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_922.jpg,-0.09774436,0.0573981,0,3.877038
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_57_992.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_57_992.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_57_992.jpg,-0.1278196,0.2872158,0,4.025653
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_059.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_059.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_059.jpg,-0.1428571,0.24279,0,4.216099
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_133.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_133.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_133.jpg,-0.1428571,0,0,4.273403
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_207.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_207.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_207.jpg,-0.1428571,0,0,4.247594
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_280.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_280.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_280.jpg,-0.1428571,0.1528005,0,4.271301
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_351.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_351.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_351.jpg,-0.1428571,0,0,4.304988
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_420.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_420.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_420.jpg,-0.1428571,0,0,4.279022
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_491.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_491.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_491.jpg,-0.1428571,0,0,4.277848
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_558.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_558.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_558.jpg,-0.1428571,0,0,4.252033
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_627.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_627.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_627.jpg,-0.1353384,0,0,4.226499
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_696.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_696.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_696.jpg,-0.1353384,0,0,4.192603
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_766.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_766.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_766.jpg,-0.1353384,0,0,4.16732
C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\center_2020_09_21_17_33_58_833.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\left_2020_09_21_17_33_58_833.jpg,C:\Users\taqi_\Documents\GitHub\CarND-Behavioral-Cloning-P3\training_data\run1_centrelane\IMG\right_2020_09_21_17_33_58_833.jpg,-0.1353384,0.1586643,0,4.19502
